product_id,battery_capacity_mah_,headphone_form_factor,waterproof_standard,brand_name,volume_control,battery_indicator,charging_interface_type,chipset,codecs,game_atmosphere_light,material,private_mold,product_name,sound_quality,charging_time,control_method,wireless_delay_time,battery_charging_time
1601442668492,500-1000mah,In ear,IPX-7,N/A,No,LED,Type-C,JL,,,ABS,No,Transparent Sport Type Tws Gaming Headset Bluetooth Bt5.3 Earbuds,,1-3h,,30 Ms,1-3 hours
1601241330385,280mAh,In ear,IPX-4,,Yes,,,,,,,,,,,,,
1601566900177,300mah,,Sweat proof,,,Digital Display,Type-C,JL,,,,Yes,,Stereo,around 2 hrs,Touch Control,,1-3 hours
1601648024404,200-500mah,,IPX-5,suti,,LED,Micro USB,Jieli,,,ABS,Yes,M10,High Fidelity (Hi-Fi),,Touch Control,30 Ms,1-3 hours
1601615234540,,On Ear,IPX-4,NONE,Yes,LED,Micro USB,,,,Plastic,No,,,,Button Control,,1-3 hours
1601226103765,Earpiece: 45 mAh; Charging case: 350 mAh,,IPX-5,Customized Logo / OEM ODM,,LED,,JL 6983 D2,,,Plastic: ABS+PC,Yes,YYK-Q80 Clip-ear Type Tws Earbuds For Sports Running,,About 1 hours,Smart Touch Control,51-60 ms,
1601554279423,150mAh,In ear,IPX-4,NO,Yes,Digital Display,Micro USB,JL,,No Light,Plastic,No,D56 wireless earphone,Stereo,1~2 Hours,Touch Control,31-40 ms,1-3 hours
1601451076951,300mah,,IPX-4,None,,LED,Type-c,Jl,,Single Color,Abs,No,,90db,,In ear,30 Ms,1-3 hours
1601677365013,200-500mah,In ear,IPX-4,,Yes,LED,Type-C,JL,,,ABS,Yes,,Stereo,,Touch Control,less than 30 ms,1-3 hours
1600662779069,,,IPX-2,buletiger,,LED,,8926B,APT-X,No Light,,Yes,,,2 Hours,,41-50 ms,
1601053509557,500mA,,IPX-5,MING KE,,LED,,JL,,,PC +ABS,Yes,TWS Earbuds,,about 2.5 hours,,31-40 ms,
1601582268838,500-1000mah,In ear,IPX-5,HXY,Yes,LED,Type-C,JL,AAC,Single Color,Plastic,Yes,,Stereo,,"Touch Control, App Control, Button Control",30 Ms,1-3 hours
1601567185239,500mah,,Sweat proof,,,Digital Display,Type-C,JL,,,,Yes,,Stereo,,Touch Control,,1-3 hours
1601279999713,,,IPX-3,SIHAGE,,,,,,,ABS,No,,,,,,
12000001578209,200-500mah,In ear,IPX-4,,Yes,LED,Micro USB,AB,,No Light,ABS,No,,High Fidelity (Hi-Fi),,Button Control,31-40 ms,1-3 hours
1601689847199,200,,IPX-4,Customize brand,,Digital Display,Type-c,Bluetrum,Sbc,,Abs,No,,"High Fidelity (Hi-Fi), Stereo",,Touch control,less than 30ms,1-3 hours
1601662684372,30mAh/250mAh,In ear,IPX-5,,Yes,LED,Micro USB,JL,,Single Color,Plastic,Yes,,High Fidelity (Hi-Fi),,Touch Control,51-60 ms,1-3 hours
1601220031393,50/400mah,Ear-hook,IPX-4,OEM,Yes,Digital Display,Type-C,Blue Flood,,,ABS/PC,Yes,OWS,Stereo,,Touch Control,31-40 ms,1-3 hours
1601251217068,,,IPX-5,customizable,,LED,,JL,None,Single Color,,No,,,,,above 60 ms,
1601490300744,200-500mah,In ear,IPX-4,GENAI,No,LED,Type-C,JL,,Single Color,Plastic,No,,High Fidelity (Hi-Fi),,Touch Control,31-40 ms,1-3 hours
1601263245503,300mah,In ear,IPX-4,KNX,,Digital Display,,JL,,,ABS,No,,,,,0,
1601604273910,200-500mah,Ear-hook,IPX-5,,,Digital Display,,JL,,,,,,,,,less than 30 ms,
1601449463400,230mah,,No,,,Digital Display,Type-C,Others,,,ABS+PVC,,TWS Earbuds,Surround Sound,1 Hour,Touch Control,,1-3 hours
1601112182899,200mAh,In ear,IPX-6,HYX,,Digital Display,,,,Multicolor,PC+ABS,No,,,,,less than 30 ms,1-3 hours
1601486766492,200-500mah,,IPX-7,NBH,,Digital Display,Type-C,JL,None,No Light,Plastic,Yes,A6s In Ear Wireless Earbuds,High Fidelity (Hi-Fi),,Touch Control,less than 30ms,1-3 hours
1600978619265,50mah/300mah,In ear,IPX-3,,Yes,LED,,JL,,,ABS,No,stereo Gaming in-ear earphones headset G11 tws BT headphone,,about 1 Hour,Touch Control,51-60 ms,1-3 hours
1601681572319,650mAh,In ear,IPX-5,OEM/ No Brand,Yes,LED,Type-C,JL,"AAC, Sbc",No Light,Plastic,Yes,Hot selling wireless earbuds with Quad Mic ENC,Bass Boost,,Touch Control,41-50 ms,1-3 hours
1600997440222,200mah,,IPX-4,,,LED,,JL,,,,Yes,,,1 Hour,,31-40 ms,
1601414355393,200-500mah,,IPX-5,XINTU,,LED,Type-C,Bluetrum,AAC,No Light,Plastic,Yes,,High Fidelity (Hi-Fi),0.5h/1h,Touch Control,30 Ms,1-3 hours
1601653435844,200-500mah,,IPX-4,M10,,Digital Display,,JL,APT-X,,,No,,,,,,
1601722296247,200-500mah,,IPX-4,OEM,,LED,TYPE-C,Bluetrum5656c3,AAC,No Light,ABS,Yes,,100%,,Touch Control,41-50 ms,1-3 hours
1601606030728,200-500mah,In ear,IPX-4,,No,Digital Display,Type-C,JL,,,Plastic,Yes,,,,Touch Control,41-50 ms,1-3 hours
62413579251,200-500mah,,IPX-4,,,LED,,JL,,,ABS,Yes,,,1-2H,,41-50ms,1-3 hours
1601651359808,200-500mah,Ear-clip,IPX-5,VINOP or OEM,Yes,LED,Type-C,Bluetrum,AAC,Single Color,ABS+PC,Yes,Ear-clip OWS Earbuds,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",1 hour,Touch Control,less than 30 ms,1-3 hours
1601158949029,,In ear,IPX-5,OEM,Yes,Digital Display,,JL,SBC AAC,No Light,Plastic,Yes,Wireless Mini Earphones,,,,31-40 ms,1-3 hours
1601691688802,200-500mah,,IPX-4,Lenovo,,LED,Type-C,Other,"AAC, Sbc",No Light,Plastic,Yes,,"High Fidelity (Hi-Fi), Stereo, Surround Sound, Bass Boost",About 1.5H,Touch Control,41-50 ms,1-3 hours
1601581544549,200-500mah,In ear,IPX-5,HXY,Yes,LED,Type-C,JL,LHDC,Single Color,ABS,No,,Studio Level,,Touch Control,30 Ms,1-3 hours
1601627792506,300mah,In ear,IPX-4,OEM,Yes,Digital Display,Type-C,AB5636,,,ABS/PC,Yes,,,,Touch Control,31-40 ms,1-3 hours
1601662667091,30mAh/250mAh,In ear,IPX-5,,Yes,LED,Micro USB,JL,,Single Color,Plastic,Yes,,High Fidelity (Hi-Fi),,Touch Control,51-60 ms,1-3 hours
1601605750480,200-500mah,,IPX-4,NONE,,Digital Display,Type-C,AB5656C2,,,Plastic,,,,,"App Control, Touch Control",less than 30ms,1-3 hours
1601230264552,about 500mah,In ear,IPX-4,,,Digital Display,,JL,,,PCBA+plastic,No,SE-60 bt earphone,,1.5 hours,,31-40 ms,
1601011781165,200-500mah,In ear,IPX-5,,,Digital Display,,Airoha,APT-X,Multicolor,Plastic,Yes,,,1.5 Hours,,31-40 ms,1-3 hours
1601221487203,200-500mah,,IPX-7,,,,,,,,ABS Plastic,,,,1.5 Hours,,,
1601586539697,398,In ear,IPX-7,AIROHA,Yes,LED,,Airoha,,,,Yes,,High Fidelity (Hi-Fi),,,,1-3 hours
1601729934330,200-500mah,In ear,IPX-4,N/A,Yes,LED,Type-C,High-Performance Bluetooth Audio Chip,"AAC, Sbc",No Light,ABS plastic + soft silicone ear tips,Yes,,"HiFi Stereo, Deep Bass, Clear Calls",,Touch Control,51-60 ms,1-3 hours
1601417271484,200,,IPX-4,other,,LED,Type-c,Bluetrum,,,Abs,Yes,,,,Touch control,less than 30ms,1-3 hours
1601518622050,200-500mah,Ear-clip,IPX-4,other,Yes,Digital Display,Type-C,JL,,,Plastic,Yes,,,1-3H,"App Control, Touch Control",30 Ms,1-3 hours
1601614709063,500-1000mah,In ear,IPX-6,other,Yes,LED,Type-C,JL,LDAC,,PVC,Yes,,,1-3H,"Touch Control, App Control",less than 30 ms,1-3 hours
1601491908060,66,In ear,IPX-5,,,Digital Display,Type-C,SmartLink,,,PVC,Yes,,,,App Control,31-40 ms,3-5 hours
1601727955145,<200mah,,IPX-4,OEM,Yes,,,,,,,,,,,,,
1600371855738,,,IPX-4,,Yes,,,JL,,,ABS,,Touch True Wireless Earphone With Power Digital Display,,,,,
1601581262194,200-500mah,In ear,IPX-4,,Yes,,TYPE-C,,,,ABS,,,,1-3h,button control,31-40 ms,
1601651701421,40mAh/600mAh,,IPX-5,,,LED,Type-C,Bluetrum,"AAC, Sbc",No Light,Plastic Earphone,Yes,Ear Earphone,High Fidelity (Hi-Fi),1-3h,Button Control,less than 30ms,1-3 hours
1601622793946,200-500mah,,IPX-4,,Yes,LED,,JL,AAC,,ABS,No,,,,,above 60 ms,
1601282649986,200mah,,IPX-4,OEM,,LED,Type-C,JL,AAC,RGB,,Yes,Plus50 TWS Earphones,High Fidelity (Hi-Fi),1-2 hours,Button Control,51-60 ms,
1601154165823,350mah,In ear,IPX-5,,Yes,LED,Type-C,Other,,,ABS,Yes,Wireless Bluetooth Headset,Stereo,,,less than 30 ms,1-3 hours
1601393581282,200mah,,IPX4,Y60,,LED,Type-C,JL,,,Plastic,Yes,y60 earphone,,1.5 Hours,Touch Control,less than 30 ms,1-3 hours
1601679283123,200-500mah,,No,Kingstar,,LED,Type-C,JL,AAC,No Light,Plastic,Yes,Heart Rate Tws Earbuds,Stereo,1-2h,Touch Control,51-60 ms,1-3 hours
1601561147119,300 mah,In ear,IPX-2,OEM/ODM,Yes,LED,Type-C,Chip,APT-X,Single Color,Plastic Wireless Headset,No,KX-01 Bluetooth Earphone,Stereo,1-2 hours,,41-50 ms,3-5 hours
1601492647461,66,In ear,IPX-5,,,Digital Display,Type-C,SmartLink,,,PVC,Yes,,,,App Control,31-40 ms,3-5 hours
1601429776971,<200mah,,IPX-4,None,,Digital Display,Type-C,Bluetrum,None,,Plastic,No,,High Fidelity (Hi-Fi),,Touch Control,51-60 ms,1-3 hours
1601261664014,300mah,,IPX-5,Xintu,,LED,,Bluexun 5656,,,ABS,Yes,,,0.5h/1h,,51-60 ms,
1601661250948,25mah/380mah,Semi-in-ear,IPX-4,KINGSTAR,Yes,LED,Type-C,JL,,,ABS,Yes,TWS Earphones,,,"Touch Control, App Control",,1-3 hours
1601402705102,,In ear,IPX-6,,Yes,LED,,,,Single Color,"Plastic, Metal",,,,,,less than 30 ms,1-3 hours
1601585706085,2000-3000mah,Semi-in-ear,IPX-6,Customizable private brand,Yes,LED,Type-C,JL,LHDC,No Light,Plastic,No,,"High Fidelity (Hi-Fi), Surround Sound, Stereo",,"App Control, Touch Control, Button Control",31-40 ms,1-3 hours
1601671969731,200-500mah,,IPX-6,,,LED,,,Apt-X HD,,,,M10 TWS earbuds,,1 Hour,,,
1601471417318,200mAh,,IPX-4,SENCTA,,LED,,JL,,,ABS+PC,Yes,,,About 40 minutes,,less than 30 ms,
1601596961980,200-500mah,,IPX-4,aweiyi,,Digital Display,Type-C,,None,Single Color,Plastic,Yes,TWS Wireless Earbuds,High Fidelity (Hi-Fi),1hour,Touch Control,less than 30ms,1-3 hours
1601631157394,250mah,,IPX-4,OEM/ODM,,Digital Display,Type-C,Other,"AAC, Sbc",,Plastic,No,,High Fidelity (Hi-Fi),,Touch Control,31-40 ms,1-3 hours
1600260797701,,,IPX-4,Kingstar,,LED,,,AAC,,,Yes,IPX7 Earbuds,,,,,
1601125390669,250,,IPX-4,HISONIC,,LED,Micro USB,JL,,,ABS,Yes,cheap tws earbuds,,1.5h,,30 Ms,
1600439630562,480mah,Ear-hook,IPX-5,TSSD,Yes,Digital Display,Type-C,,"AAC, Sbc",,Plastic,Yes,TWS Sport Ear Hook Wireless Earphone,,1-3H,Touch Control,31-40 ms,1-3 hours
1601629993326,None,,Life Waterproof,,,,,Jerry,None,No Light,Plastic,,,,,,,3-5 hours
1601153432080,200-500mah,,IPX-5,starsky,,LED,,,,,ABS Plastic,Yes,,,1~2 Hours,,,1-3 hours
1601023480970,200-500mah,,IPX-4,OEM,,LED,,Others,,,ABS,Yes,TWS Earbuds,,,,30 Ms,1-3 hours
1600712915038,,,IPX-5,OEM/ODM,Yes,Digital Display,,JL,LDAC,,ABS,No,TWS Wireless Earbuds,,about 1 hours,,less than 30 ms,
1601569922634,200mAh,In ear,IPX-5,JH,Yes,Digital Display,Type-c,Other,,,Abs,No,TWS Earbuds,High Fidelity (Hi-Fi),1~2 Hours,,31-40 ms,1-3 hours
1601241861973,300mAh,,IPX-4,OEM,No,Digital Display,,JL,,,"plastic, ABS + Plastic",No,Wireless ear pods,,,,51-60 ms,
1601687167419,200-500mah,,IPX-4,KINGSTAR,Yes,LED,,JL,AAC,No Light,ABS+PC,No,,,,,,
1601678370236,200-500mah,In ear,IPX-5,Brightblue,Yes,LED,Micro USB,JL7003D8,None,No Light,"Plastic, abs",Yes,,High Fidelity (Hi-Fi),,Touch Control,41-50 ms,1-3 hours
1601227724996,,,IPX-7,,,LED,,,None,No Light,,,,,,,30 Ms,
1601589984824,200-500mah,,IPX-4,,,Digital Display,Type-C,bluetrum 5636A,AAC,No Light,Plastic,No,Q71,"High Fidelity (Hi-Fi), Surround Sound, Stereo, Studio Level",,Touch Control,30 Ms,1-3 hours
1601123868543,300 mAh,In ear,IPX-4,VJBY,,Digital Display,,JL,,,ABS+PC,Yes,TWS Earbuds,,2 Hours,,41-50 ms,
1601694570662,200-500mah,In ear,IPX-4,,,,,,,,,,,,,,,
1601633848623,200-500mah,Ear-hook,IP55,,Yes,Digital Display,Type-C,,,,,Yes,,,1-3H,Touch Control,,1-3 hours
1600408943117,,in-ear only,IPX-7,,No,LED,,Others,,,,,,,,,,
1601417094319,200-500mah,Semi-in-ear,IPX-4,Myinnov,Yes,LED,Type-C,JL,,,ABS,Yes,Y68 ENC,,,Touch Control,31-40 ms,1-3 hours
1601622928279,200-500mah,Ear-hook,IP55,,Yes,Digital Display,,,Apt-X HD,,Plastic,No,,,1-3H,Button Control,,1-3 hours
1601563019771,250mAh,,IPX-4,ZHONGWANG,,LED,Type-C,AB,,,PC,Yes,,"High Fidelity (Hi-Fi), Stereo",,Touch Control,above 60 ms,1-3 hours
1601579384510,45/500mah,,IPX-7,,,Digital Display,Type-C,JL6973,,,ABS+PC,Yes,TWS Wireless Earbuds,,1-2 Hours,Touch Control,51-60 ms,1-3 hours
1601572240268,200-500mah,In ear,IPX-4,KINGSTAR-KS4030,Yes,,"Type-C, Micro USB",JL,LHDC,Single Color,"Plastic, Metal",,,High Fidelity (Hi-Fi),,Touch Control,51-60 ms,1-3 hours
1601360784001,500-1000mah,,IPX-7,customization,,LED,,JL,,,"Plastic, Metal",Yes,,,,,31-40 ms,1-3 hours
1601724730261,200mAh,In ear,IPX-0,,,,,,,,,,,,,,,
1601068090974,<200mah,In ear,IPX-7,FYX,Yes,Digital Display,Type-C,JL,AAC,,ABS+PC,Yes,V8 Tws,,,Touch Control,,
1601271477073,300mah,In ear,IPX-4,KNX,,Digital Display,,JL,,,ABS,No,,,,,0,
1600620766233,<200mah,,IPX-5,custom,Yes,Digital Display,Type-C,Others,,,,No,Earhook E7s Popular Tws Earbuds,,1-2 hour,,51-60 ms,
1601615683641,300mAh,In ear,IPX-4,,Yes,Digital Display,Type-C,JL,AAC,,ABS,Yes,,High Fidelity (Hi-Fi),,Touch Control,30 Ms,1-3 hours
1601363683509,,In ear,IPX 0,OEM,Yes,LED,,Bluetide 5636A,None,No Light,Plastic,No,,,,,above 60 ms,1-3 hours
1601488972102,200mah,In ear,IPX-4,Merckingle,Yes,LED,Type-C,Other,,Multicolor,ABS Plastic,Yes,True Wireless Gaming Earphones,High Fidelity (Hi-Fi),1-2 Hours Gaming headset,,6 ms,3-5 hours
1600643173186,500-1000mah,Semi-in-ear,IPX-6,,,LED,,Qualcomm,,,PVC+ABS,No,V8 Earbuds TWS,,,,less than 30 ms,
1601561473088,200-500mah,In ear,IPX-3,HXY,Yes,Digital Display,Type-C,JL,AAC,,ABS+PC,Yes,TWS Wireless Headset,,1.5Hour,Touch Control,,1-3 hours
1601719630375,None,"In-ear, earbuds",None,,,Digital display screen,,Luoda,,,PC+ABS,,,,,Voice control,,
1601082134563,,,IPX-4,,,LED,,,,Multicolor,,,,,,,31-40 ms,
1600133302078,,,IPX-4,OEM ODM,,,,JL,None,,ABS,,For Lenovo TWS Earbuds Wireless Headphones Earphones,,,,,
1601490339450,Earbuds battery 35mA,,IPX-5,Tensouny,,LED,Type-C,BT5656 chipset,AAC,Single Color,ABS+PC,Yes,Mini bluetooth earphone P3,High Fidelity (Hi-Fi),,,51-60 ms,1-3 hours
1600513571463,200-500mah,,IPX-4,KINGSTAR,,,,,,,,,,,1-1.5 Hours,,,
1601605327105,30mah/300mah,,IPX-4,Creative Power,,LED,TYPE-C,Bluetrum,AAC,Single Color,ABS,Yes,,High Fidelity (Hi-Fi),,Touch Control,30 Ms,1-3 hours
1600731836082,,,IPX-5,baoend,Yes,LED,,,None,Multicolor,ABS,Private Mold,TWS Headphones,,1-2 Hours,,less than 30 ms,1-3 hours
1600144702482,,,IPX-5,Digital Exports or your own brand!,No,Digital Display,,,AAC,,,Yes,,,,,above 60 ms,
1601561099401,200-500mah,Semi-in-ear,IPX-3,Zijing Neng,,,,,,,Abs plastic,Is,,,,,,
1601698710326,200-500mah,Ear-hook,IPX-7,XBOON,Yes,Digital Display,Type-C,JL,"AAC, Sbc",,Plastic,Yes,,,1-3H,Touch Control,less than 30ms,1-3 hours
1600620867573,,,IPX-5,OEM,Yes,,Type-C,PixArt,,No Light,,No,,"Correct Channel, Left and Right.",About 1H,,51-60 ms,
1601429531382,100,In ear,No,JH,Yes,Digital Display,Type-c,Other,,,Abs,No,TWS Earbuds,,1~2 Hours,,31-40 ms,1-3 hours
1601604866986,200-500mah,In ear,IPX-7,,No,LED,Type-C,,,,,No,,,1-3H,,,
1601640081703,200-500mah,,IPX5,,,,Type-C,Jerry.,,RGB,ABS,,,,,,,1-3 hours
1600686723742,,,IPX-2,,,LED,,JL 6973,None,Single Color,PC+ABS,Private Mold,Tws Wireless Earphone,,,,above 60 ms,
1601635922267,,In ear,IPX-4,OEM,,,,Other,AAC,,TPE+ABS+aluminum alloy,Yes,,,,,,
1601734455627,800,In ear,IPX-5,,Yes,Digital Display,,JL,,,plastic,Yes,,,,,less than 30 ms,
1601734444329,200-2000mah,In ear,IPX-4,,,LED,Type-C,Bluetrum,,,ABS+PC,,,HiFi Bass Stereo,,Touch Control,,1-3 hours
60729480667,<200mah,,IPX-7,Unbranded/Generic,,,Type-C,,,,Plastic,,,High Fidelity (Hi-Fi),Approximately 2 hours,Button Control,,1-3 hours
1601734442719,800,In ear,IPX-5,,Yes,Digital Display,,JL,,,plastic,Yes,,,,,less than 30 ms,
1600724755593,,,IPX-4,,,,,,,,,,Bluetooth Headband,,DC 5V Approx 120 Minutes,,,
1601734435212,200-500mah,,IPX-4,,,Digital Display,Type-C,lanxun,,No Light,Plastic,No,,,,Touch Control,31-40 ms,1-3 hours
1601622527083,200-500mah,Ear-clip,IPX-5,,Yes,Digital Display,Type-C,,AAC,,Plastic,,,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Surround Sound",,Touch Control,31-40 ms,1-3 hours
1601734412077,1000-2000mah,In ear,No,,,LED,Type-C,JL / Bluetrum 5.4,,,,,,,,,,1-3 hours
1601715233232,,,,,,,,,,,Rubber,,,,,,,
1601734393412,200-2000mah,In ear,IPX-4,,,LED,Type-C,Bluetrum,,,ABS+PC,,,HiFi Bass Stereo,,Touch Control,,1-3 hours
62442264764,<200mah,Ear-hook,IPX-7,,Yes,,Type-C,JL,,,Plastic,,U8 Sport Bluetooths Earphone,,Approximately 2 hours,Button Control,,1-3 hours
1601734301851,200-500mah,,IPX-4,Air 31,,LED,Type-C,,,No Light,"Plastic, ABS",No,,,,Touch Control,less than 30ms,1-3 hours
10000040695167,,,,Insta360,,,,,,,,,,,,,,
1601734300615,200-500mah,In ear,IPX5,,,Digital Display,Type-C,Bluetrum,,,ABS+PC,,,,,Touch Control,,1-3 hours
1601560836069,<200mah,Over-ear,No,Beechain,Yes,LED,,AB5335B,,,Polyester Spandex,Yes,Blue tooth Sleeping Headphones Sports Headband,,1-3H,Button Control,less than 30 ms,1-3 hours
1601734290533,200-2000mah,In ear,IPX-4,,,LED,Type-C,Bluetrum,,,ABS+PC,,,HiFi Bass Stereo,,Touch Control,,1-3 hours
1600883825162,,,,LINGTU,,,,,,,,,Compression running Socks,,,,,
1601734281435,1000-2000mah,In ear,No,,,LED,Type-C,JL / Bluetrum 5.4,,,,,,,,,,1-3 hours
1601587179623,200-500mah,In ear,IPX-5,PXF,Yes,Digital Display,Type-C,JL,"AAC, Sbc",,ABS,Yes,J11Pro 4Mics ENC TWS Bluetooth Earbuds,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo",,Touch Control,31-40 ms,1-3 hours
1601734253625,200-500mah,,IPX-4,Air 31,,LED,Type-C,,,No Light,"Plastic, ABS",No,,,,Touch Control,less than 30ms,1-3 hours
10000040685191,,,,Insta360,,,,,,,,,,,,,,
1601734104980,200mAh,In ear,IPX-7,,,LED,Type-C,JL,,,,,,,,Touch Control,,
1601458939748,,Over Ear,IPX-5,,Yes,,Type-C,,AAC,,,,P959 Wireless Headphones,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo",,Button Control,,1-3 hours
1601733944563,400mAh,,IPX-4,OEM,Yes,LED,,JL,,,ABS,Yes,KS13606 TWS Earbuds,,1-2 Hours,,,
10000040702145,,,,Insta360,,,,,,,,,,,,,,
1601733661914,200-500mah,In ear,IPX-1,,Yes,LED,Type-C,,,,Plastic,,,,<1H,,41-50 ms,1-3 hours
1601733522166,200-500mah,In ear,IPX-4,,Yes,Digital Display,Type-C,Bluetrum,LHDC,Single Color,Plastic,No,headset,High Fidelity (Hi-Fi),,Touch Control,31-40 ms,1-3 hours
1601741763466,,,,OEM ODM,,,,,,,"metal/plastic, Metal+ABS",,TWS Wireless Earbuds,,,,,
1601733520157,200-500mah,In ear,IPX-4,,Yes,Digital Display,Type-C,,LHDC,Single Color,Plastic,No,,High Fidelity (Hi-Fi),,App Control,less than 30 ms,1-3 hours
1601237382941,,,,HUMTTO,,,,,,,EVA,,,,,,,
1601733436448,200-500mah,In ear,IPX5,,,Digital Display,Type-C,Bluetrum,,,ABS+PC,,,,,Touch Control,,1-3 hours
1601741449208,,,,OEM ODM,,,,,,,"Plastic, PC",,TWS Headphones,,,,,
1601733428345,200-500mah,In ear,IPX5,,,Digital Display,Type-C,Bluetrum,,,ABS+PC,,,,,Touch Control,,1-3 hours
1601733386726,1000-2000mah,In ear,No,,,LED,Type-C,JL / Bluetrum 5.4,,,,,,,,,,1-3 hours
1601708175944,,,5ATM,,,,,JL7013A6S,,,,Yes,Sport Smart Watch,,,,,
1601733370133,200-500mah,,IPX-4,Air 31,,LED,Type-C,,,No Light,"Plastic, ABS",No,,,,Touch Control,less than 30ms,1-3 hours
1601697172354,,,,,,,,,,,,,,,,,,
1601733364881,other,In ear,IPX-7,budi OEM&ODM,,,,Other,,,Plastic,Yes,EP73B,,1-2 Hours,,less than 30 ms,1-3 hours
1601394442472,200-500mah,In ear,IPX-5,No,Yes,Digital Display,Type-C,JL,,,ABS,No,,,,"Touch Control, App Control",less than 30 ms,1-3 hours
1601733354180,200-2000mah,In ear,IPX-4,,,LED,Type-C,Bluetrum,,,ABS+PC,,,HiFi Bass Stereo,,Touch Control,,1-3 hours
1601692306918,150mAh,Semi-in-ear,IPX-4,,,,,AB5759,,,,,,,,,,1-3 hours
1601733348964,200-500mah,In ear,IPX5,,,Digital Display,Type-C,Bluetrum,,,ABS+PC,,,,,Touch Control,,1-3 hours
1601391039842,200mAh,In ear,IPX-4,,Yes,LED,Type-C,JL,AAC,No Light,ABS,No,,High Fidelity (Hi-Fi),,Touch Control,41-50 ms,1-3 hours
1601733348597,200-2000mah,In ear,IPX-4,,,LED,Type-C,Bluetrum,,,ABS+PC,,,HiFi Bass Stereo,,Touch Control,,1-3 hours
1601575357696,200mAh,Ear-clip,-,Altruism,Yes,LED,Type-C,-,,,ABS,-,wireless earphone earbuds headset,,,Touch Control,less than 30 ms,1-3 hours
1601620564983,200mAh,In ear,IPX4,,Yes,Digital Display,Type-C,,,RGB,Plastic,,,High Fidelity (Hi-Fi),,"App Control, Touch Control, Voice Control",less than 30 ms,1-3 hours
1601727636746,200-500mah,,IPX-4,OEM,,Digital Display,Type-C,JL,AAC,No Light,Plastic,No,,"High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",,Touch Control,30 Ms,1-3 hours
1601105701762,35mAh,In ear,IPX-5,No,Yes,LED,,Dual core Bt 5.3,,,Plastic,Yes,,,1 Hours,Touch Control,low latency,1-3 hours
1601647977513,<200mah,,IPX-5,suti,,LED,Micro USB,JL,AAC,No Light,"Plastic, abs+plastic",Yes,,Stereo,,Touch Control,31-40 ms,1-3 hours
1601687976023,200-500mah,Semi-in-ear,IPX-0,Kingstar,Yes,LED,Type-C,JL,AAC,No Light,ABS,No,,Stereo,,Touch Control,above 60 ms,1-3 hours
1601648084085,25mah/380mah,In ear,IPX-4,KINGSTAR,Yes,LED,Type-C,JL,,,ABS,Yes,TWS Earphones,,,"Touch Control, App Control",,1-3 hours
1601624219068,200mAh,In ear,No,Neutral,Yes,LED,Type-C,JL,AAC,,ABS+PC,Yes,,,,Touch Control,31-40 ms,1-3 hours
1601685810172,200-500mah,,IPX-5,4,,,,,,,Plastic,No,,,,,,
1601615648560,200-500mah,,IPX-4,OEM,,LED,Type-C,AB5756C,,,ABS,Yes,,,,Touch Control,41-50 ms,1-3 hours
10000041413566,200-500mah,,IPX-4,,,Digital Display,Type-C,Zhongke Lanxun,AAC,No Light,Plastic,Yes,,High Fidelity (Hi-Fi),,Touch Control,,1-3 hours
1601062676234,50mAh*2,,IPX-7,OEM,,LED,Type-C,JL,AAC,Single Color,"ABS, etc",Yes,,,1.5 Hours,,31-40 ms,1-3 hours
1601667799262,200-500mah,Ear-clip,No,,Yes,,Type-C,Airoha,Sbc,,,,Wireless Headphone,,1~2 Hours,Touch Control,,1-3 hours
1601011557617,,,IPX-4,ES-O01 OWS headset,Yes,,,JL7003d4,,,PC+ABS,Yes,ES-O01 OWS headset,,,,,
1601607043065,30mAh,,IPX-5,OEM,,LED,Type-C,Bluetrum,,,Plastic,Yes,Clip-on TWS,"High Fidelity (Hi-Fi), Surround Sound, Stereo",,,31-40 ms,1-3 hours
1600479054882,,,IPX 0,OEM,,LED,,JL,None,No Light,,Yes,Noise cancelling earphone,Hi-fi 3D stereo sound effect,50 mins - 1 hour,,less than 30 ms,
1601592474513,800,,IPX-5,,,LED,Type-c,Jl,LHDC,RGB,Abs,Yes,,16bit,,Touch control,30 Ms,1-3 hours
1601604957613,200-500mah,In ear,IPX-6,,No,LED,Type-C,,AAC,Single Color,Plastic,No,,High Fidelity (Hi-Fi),,,31-40 ms,1-3 hours
1601719306797,180mah,In ear,IPX-4,SUN-RISE,Yes,LED,Type-C,,,,Plastic,,BT headset,,,,,
1601665204622,200mAh,Semi-in-ear,IPX-4,Modorwy,Yes,LED,Type-C,jerry,AAC,No Light,Plastic,Yes,,Stereo,1.5H,App Control,31-40 ms,1-3 hours
1601672723301,200mAh,In ear,IPX-6,KINGSTAR,Yes,LED,Type-C,Other,None,Single Color,ABS,,Wireless Bluetooth Earbuds,"High Fidelity (Hi-Fi), Stereo",,,31-40 ms,1-3 hours
1601009990482,500-1000mah,,IPX-5,Ancreu,,LED,,JL,AAC,Single Color,ABS,,BT Sports Tws Earbuds,,,,31-40 ms,
